Id,WnvPresent
187,1.5747762e-06
188,2.379487e-10
189,4.531423e-11
190,3.9661657e-07
191,6.272755e-07
192,1.0
193,8.752904e-06
194,9.501417e-06
195,1.2366564e-05
196,6.125329e-09
197,1.7340638e-09
198,6.3449896e-08
199,1.0406574e-05
200,0.99999094
201,1.4172154e-07
202,7.221329e-08
203,1.1225577e-06
204,2.8820347e-11
205,3.359295e-11
206,1.5864185e-08
207,2.2325266e-07
208,0.99999833
209,4.156671e-06
210,2.989211e-06
211,1.1005109e-05
212,2.1850992e-09
213,5.343328e-10
214,8.0361215e-06
215,5.2101936e-06
216,0.99999833
217,1.5166387e-06
218,1.9305378e-06
219,6.1508404e-06
220,1.3286402e-09
221,1.2426304e-10
222,1.2786297e-06
223,2.9809669e-06
224,0.99999964
225,3.225029e-08
226,4.61368e-08
227,2.5391816e-07
228,6.100419e-11
229,1.6884293e-10
230,3.450361e-09
231,6.222931e-08
232,0.9998683
233,7.7916553e-07
234,8.87005e-07
235,5.3802387e-06
236,1.4708046e-10
237,5.2058562e-11
238,1.3860978e-07
239,1.2759317e-06
240,0.9999995
241,5.3227037e-08
242,1.03099564e-08
243,4.0253358e-08
244,5.1458147e-11
245,6.757018e-11
246,0.00017008034
247,2.677813e-08
248,1.0
249,3.2764845e-08
250,4.0888118e-08
251,6.720858e-08
252,3.3705602e-10
253,8.731649e-11
254,9.568099e-07
255,3.527365e-08
256,1.0
257,1.7200573e-07
258,1.4474226e-07
259,8.0406295e-07
260,2.4932814e-10
261,1.9930934e-11
262,7.574111e-07
263,2.3749308e-07
264,0.99999833
265,2.3560146e-08
266,2.1591818e-08
267,2.7811089e-08
268,6.032391e-12
269,2.6703723e-11
270,1.6943262e-05
271,2.270191e-08
272,0.99999845
273,7.151043e-08
274,6.287824e-08
275,4.0371083e-07
276,4.3517717e-11
277,4.1582043e-11
278,5.2171657e-08
279,9.809727e-08
280,0.999995
281,8.192032e-09
282,7.383499e-09
283,2.4138096e-08
284,4.629014e-13
285,8.512331e-11
286,0.00010357107
287,7.9328455e-09
288,0.9999993
289,5.3636504e-09
290,1.5983913e-08
291,2.1001162e-08
292,3.001609e-10
293,1.834558e-12
294,1.428728e-08
295,1.1584324e-08
296,0.99999845
297,5.151037e-07
298,3.7591104e-07
299,9.440137e-07
300,8.4428665e-11
301,2.4496127e-10
302,6.7134474e-06
303,4.6316362e-07
304,0.9999995
305,6.3556485e-08
306,8.1740396e-08
307,2.7054875e-07
308,3.506866e-11
309,6.343888e-12
310,3.1121357e-07
311,1.0568193e-07
312,0.99999857
313,6.9951966e-05
314,0.00012747734
315,0.000849507
316,2.1681895e-07
317,1.4735325e-08
318,7.033853e-07
319,0.00018938324
320,0.99999964
321,5.409286e-06
322,6.261761e-06
323,8.633359e-06
324,5.431253e-10
325,8.187201e-10
326,6.890534e-07
327,7.9672e-06
328,0.999998
329,2.27307e-10
330,1.779375e-10
331,6.2484606e-10
332,1.0949945e-12
333,6.928694e-14
334,8.042848e-08
335,2.9287286e-10
336,0.9999999
337,3.2969623e-05
338,1.0881285e-05
339,9.611094e-05
340,1.4778975e-09
341,5.2393916e-09
342,1.4319398e-06
343,2.9842333e-05
344,0.9999944
345,2.1812278e-08
346,2.988775e-08
347,6.438741e-08
348,1.28256425e-11
349,1.4493137e-11
350,3.1980744e-07
351,3.304148e-08
352,0.99999917
353,4.493373e-11
354,6.369219e-11
355,2.811979e-10
356,1.831853e-14
357,1.0907541e-13
358,4.542914e-08
359,9.431803e-11
360,0.99999964
361,1.3995114e-05
362,4.9865075e-06
363,1.0014056e-05
364,4.455664e-09
365,2.301296e-09
366,8.233496e-06
367,8.020938e-06
368,0.9999994
369,1.06069656e-07
370,3.2507086e-07
371,2.655756e-07
372,1.0127852e-09
373,5.818343e-10
374,5.8829206e-05
375,1.7620046e-07
376,0.9999988
377,1.4189751e-06
378,2.6141736e-06
379,1.3543996e-05
380,8.239682e-10
381,4.7619636e-10
382,3.52633e-07
383,3.4453958e-06
384,0.9999987
385,7.0157313e-07
386,2.5520654e-07
387,1.3870633e-06
388,8.207637e-10
389,7.12964e-10
390,1.2807709e-05
391,6.978343e-07
392,0.9999927
393,1.5133111e-07
394,4.643971e-08
395,5.275645e-07
396,4.0808995e-10
397,3.8577164e-10
398,8.5447555e-10
399,1.7044594e-07
400,0.99999976
401,1.8345581e-08
402,2.302105e-08
403,2.4612675e-08
404,1.0907105e-09
405,9.151959e-12
406,3.659459e-08
407,1.961478e-08
408,0.9999999
409,8.647169e-06
410,2.0403673e-05
411,3.3143602e-05
412,5.0231745e-07
413,7.305552e-07
414,0.9587811
415,1.6383094e-05
416,1.0
417,8.2616974e-10
418,8.068854e-10
419,2.4653444e-09
420,6.232644e-13
421,2.2594979e-13
422,3.6920316e-08
423,1.1868198e-09
424,0.99999285
425,2.0901855e-06
426,1.1516721e-06
427,7.1382715e-06
428,4.6519186e-10
429,3.23592e-10
430,3.0007882e-07
431,2.5234858e-06
432,0.99999833
433,1.935825e-08
434,7.603625e-08
435,1.08001096e-07
436,4.203903e-09
437,5.2097597e-11
438,9.767858e-06
439,4.2352532e-08
440,1.0
441,5.1336224e-07
442,3.915464e-07
443,6.100392e-07
444,4.3322954e-10
445,8.724466e-09
446,0.00012187287
447,3.5477663e-07
448,0.9999999
449,7.088183e-08
450,4.8404285e-08
451,3.2524855e-07
452,1.9920415e-10
453,1.893564e-10
454,7.0288414e-11
455,7.9261326e-08
456,0.99999654
457,1.495682e-11
458,1.12187325e-11
459,5.3217725e-11
460,9.378958e-14
461,1.2165955e-15
462,4.8611673e-07
463,1.861804e-11
464,1.0
465,9.581585e-09
466,8.983144e-09
467,1.1216995e-08
468,2.7194813e-10
469,2.4366523e-11
470,4.3173367e-07
471,8.77833e-09
472,0.9999999
473,7.90504e-05
474,0.00016974546
475,9.731611e-05
476,7.178181e-08
477,7.051222e-08
478,5.652638e-06
479,8.873882e-05
480,0.99999917
481,6.7849983e-09
482,7.29037e-09
483,5.8039287e-08
484,2.155733e-12
485,5.542945e-12
486,1.8387973e-06
487,1.182755e-08
488,0.9999969
489,4.714913e-10
490,3.131561e-10
491,5.325979e-10
492,5.4361853e-14
493,7.588564e-14
494,1.8747958e-08
495,3.501888e-10
496,0.9999987
497,1.9609093e-05
498,1.34018655e-05
499,3.0669362e-05
500,6.7733996e-09
501,1.2111312e-08
502,1.6095278e-06
503,1.6498396e-05
504,0.99999857
505,2.2115212e-06
506,3.7785085e-06
507,1.3829179e-05
508,2.2474216e-08
509,3.6980502e-08
510,6.861112e-06
511,4.7877875e-06
512,0.9999993
513,4.108848e-06
514,4.5887086e-06
515,5.7962836e-05
516,8.683472e-10
517,5.9824173e-10
518,1.6155308e-08
519,1.0172597e-05
520,0.9999976
521,1.7158742e-06
522,2.1681283e-06
523,9.838076e-06
524,9.5193e-10
525,1.1848498e-09
526,2.7530717e-07
527,3.2863913e-06
528,0.99999964
529,4.8152808e-05
530,1.8369448e-05
531,9.526164e-05
532,3.2987327e-08
533,1.3717965e-07
534,0.00011135855
535,4.1413998e-05
536,1.0
537,5.409658e-09
538,2.2426332e-09
539,3.9232493e-08
540,3.711143e-12
541,2.4405803e-13
542,1.0888315e-09
543,7.8037825e-09
544,0.9999671
545,1.3249093e-10
546,1.5213067e-10
547,3.2449005e-10
548,2.676089e-14
549,8.9519955e-13
550,0.0049665347
551,1.2313668e-10
552,0.99999964
553,3.1917458e-05
554,1.9001482e-05
555,0.00016631687
556,4.2166494e-08
557,1.2958395e-08
558,2.5733762e-08
559,5.5541394e-05
560,0.9999739
561,1.209503e-09
562,9.263028e-10
563,2.8420246e-09
564,3.7680663e-13
565,5.293856e-13
566,1.7583013e-06
567,1.1240827e-09
568,0.9999993
569,2.2073032e-10
570,2.1819578e-10
571,1.0014766e-09
572,3.4809175e-14
573,4.577535e-14
574,1.05196e-08
575,2.976518e-10
576,0.9999987
577,0.0007321181
578,0.0019941726
579,0.0011322211
580,0.00033614394
581,2.2570243e-06
582,5.214619e-05
583,0.0010577338
584,1.0
585,1.0327323e-05
586,6.2158824e-06
587,8.568331e-06
588,5.0260898e-09
589,3.5525596e-10
590,2.4824394e-07
591,9.728886e-06
592,0.9999987
593,3.8618392e-10
594,3.9927497e-10
595,7.6650086e-10
596,9.0771704e-12
597,1.5684406e-13
598,3.8392738e-08
599,4.5850415e-10
600,1.0
601,2.4427194e-08
602,2.5121203e-08
603,5.929316e-08
604,1.9275618e-11
605,1.0108754e-11
606,1.0046501e-06
607,2.784692e-08
608,0.99999976
609,8.353e-09
610,6.2384724e-09
611,8.012408e-08
612,1.5545574e-11
613,2.0249269e-12
614,1.4384669e-07
615,1.7250752e-08
616,1.0
617,1.2383713e-06
618,8.0335707e-07
619,7.602307e-06
620,2.1832358e-10
621,6.112706e-11
622,3.2047794e-07
623,1.7286741e-06
624,0.99999917
625,8.0493066e-07
626,5.9094276e-07
627,2.3055097e-06
628,1.3217921e-10
629,8.7582525e-11
630,1.385359e-07
631,9.149434e-07
632,0.9999931
633,6.999352e-07
634,1.9603021e-07
635,2.361272e-07
636,3.8751427e-10
637,7.08097e-11
638,2.1860753e-06
639,3.183912e-07
640,0.9999999
641,3.6570272e-10
642,4.4289378e-10
643,7.4995116e-10
644,1.4893265e-13
645,5.0264317e-14
646,1.4534285e-07
647,4.5625778e-10
648,0.99999774
649,9.190246e-06
650,6.0609236e-06
651,2.591217e-05
652,9.2451e-09
653,4.879872e-08
654,9.3975475e-05
655,1.3600246e-05
656,0.9999939
657,3.1832326e-09
658,4.2642365e-09
659,6.7956054e-09
660,1.8588332e-12
661,8.592408e-11
662,2.0042744e-07
663,2.7541227e-09
664,0.99998665
665,8.073886e-07
666,5.902078e-07
667,5.58964e-06
668,4.0580794e-10
669,1.717113e-10
670,2.0581756e-07
671,1.2817039e-06
672,0.99999976
673,4.1403403e-08
674,2.8040231e-08
675,2.492443e-07
676,1.0381933e-10
677,6.5425313e-12
678,7.540454e-08
679,8.420669e-08
680,0.99999917
681,1.5649723e-08
682,9.133627e-09
683,4.2691052e-08
684,2.1955538e-11
685,2.2564696e-10
686,0.00017818122
687,1.7404068e-08
688,0.99999785
689,2.9033085e-06
690,2.7586773e-06
691,1.006596e-05
692,1.0223111e-08
693,9.669673e-09
694,4.8784896e-06
695,3.641979e-06
696,0.99999976
697,4.7781516e-05
698,2.1511436e-05
699,9.4829324e-05
700,1.3240064e-08
701,4.6685543e-08
702,2.955074e-07
703,4.4758264e-05
704,0.9999987
705,6.2627487e-07
706,5.350212e-07
707,6.940241e-07
708,2.605084e-10
709,1.7144948e-10
710,9.664484e-07
711,5.587319e-07
712,0.99999833
713,2.6201238e-07
714,1.2446543e-07
715,7.796078e-07
716,8.447328e-11
717,1.9051559e-11
718,9.307063e-08
719,2.720198e-07
720,0.9999964
721,9.8914825e-06
722,8.8996485e-06
723,4.8260613e-06
724,2.9516878e-10
725,8.077404e-09
726,6.984715e-06
727,6.846145e-06
728,0.99999857
729,8.863488e-07
730,4.2045028e-07
731,3.7574835e-06
732,1.0350515e-10
733,7.303599e-11
734,3.6128029e-06
735,1.0312021e-06
736,0.99999905
737,1.0888839e-06
738,8.679611e-07
739,5.2396667e-06
740,4.0200204e-11
741,9.213286e-10
742,2.1368896e-06
743,1.3354341e-06
744,0.9999881
745,1.5900057e-06
746,3.8592148e-07
747,3.4953032e-06
748,4.6901305e-10
749,3.5601436e-10
750,1.4320914e-06
751,1.1349553e-06
752,0.99999917
753,8.364393e-07
754,2.766563e-07
755,4.21808e-06
756,6.31921e-10
757,1.03134466e-10
758,2.835416e-07
759,1.0724922e-06
760,0.99999535
761,5.682689e-07
762,6.1249284e-07
763,5.101363e-07
764,3.321686e-10
765,1.02230814e-10
766,2.4822361e-06
767,6.549198e-07
768,0.9999995
769,2.7864883e-06
770,2.3506295e-06
771,1.081725e-05
772,7.5282897e-10
773,7.6493223e-10
774,2.3500348e-07
775,3.5970334e-06
776,0.99999857
777,1.2004092e-06
778,6.3052556e-07
779,2.0691623e-06
780,7.765545e-10
781,7.080835e-11
782,2.6346567e-07
783,1.286578e-06
784,0.9999975
785,9.586942e-09
786,4.7495385e-09
787,6.128978e-08
788,7.8751086e-12
789,1.2042597e-12
790,6.1847674e-09
791,1.373376e-08
792,0.9999963
793,1.5898647e-07
794,2.7441592e-07
795,2.2314985e-07
796,1.9074338e-09
797,6.973468e-10
798,1.7848735e-06
799,1.9408888e-07
800,0.9999999
801,4.0116475e-07
802,4.0261466e-07
803,2.0431532e-06
804,3.0687544e-10
805,2.7676954e-11
806,3.5279342e-07
807,6.176771e-07
808,0.99999774
809,2.8349477e-06
810,1.0130262e-06
811,1.2364715e-06
812,5.4419154e-09
813,5.0291754e-10
814,7.388972e-06
815,1.2478984e-06
816,0.99999964
817,0.0010253945
818,0.0015941323
819,0.0012828086
820,2.455124e-06
821,1.8686931e-06
822,3.7003672e-05
823,0.001194825
824,0.99999726
825,3.4962426e-07
826,1.6012312e-07
827,1.6955393e-06
828,1.7844526e-10
829,1.2302659e-10
830,6.500565e-06
831,3.971779e-07
832,0.9999994
833,8.2030954e-07
834,6.1011076e-07
835,8.6228323e-07
836,3.2001546e-10
837,5.96199e-11
838,9.289918e-07
839,7.0747086e-07
840,0.9999969
841,1.4458968e-07
842,7.836555e-08
843,8.87133e-08
844,2.3672746e-09
845,1.1888468e-10
846,7.53273e-06
847,9.0791964e-08
848,1.0
849,1.3401526e-08
850,5.162062e-08
851,2.6138961e-08
852,3.517217e-10
853,4.47096e-10
854,0.0010477728
855,2.4056652e-08
856,0.99999416
857,6.2668856e-11
858,2.0904668e-10
859,1.2143683e-10
860,2.1727444e-12
861,4.5228465e-12
862,5.14022e-05
863,7.7554164e-11
864,0.99999964
865,7.097149e-09
866,1.1495687e-08
867,3.7098555e-08
868,1.3763851e-10
869,7.420223e-12
870,1.4209412e-07
871,1.4035922e-08
872,0.9999999
873,6.1550615e-10
874,4.2137427e-10
875,1.1907764e-09
876,6.0069827e-12
877,4.844499e-13
878,1.3221205e-07
879,6.377707e-10
880,0.99999416
881,3.511061e-08
882,2.7116423e-08
883,2.4174457e-07
884,4.052933e-11
885,1.13684175e-11
886,7.972727e-08
887,4.949029e-08
888,0.9999956
889,1.283478e-05
890,7.687418e-06
891,6.1560306e-05
892,3.5873268e-10
893,7.536713e-09
894,2.3973048e-06
895,1.7881235e-05
896,0.9999995
897,1.3164411e-07
898,2.9191204e-07
899,2.039264e-06
900,3.363738e-11
901,1.57596e-11
902,1.2379203e-06
903,3.880265e-07
904,0.9999999
905,3.2841992e-08
906,1.691022e-08
907,2.1766505e-07
908,8.6746936e-11
909,4.8272737e-11
910,1.262277e-06
911,5.2118548e-08
912,0.99999976
913,2.2645374e-07
914,2.440943e-07
915,1.0721577e-06
916,3.0323115e-08
917,4.101455e-09
918,1.3917346e-08
919,4.1579057e-07
920,0.99999774
921,2.1441672e-06
922,2.0115617e-06
923,1.867606e-05
924,5.2958256e-09
925,7.3103207e-10
926,1.2636292e-07
927,3.7576913e-06
928,0.9999926
929,6.301733e-07
930,6.212465e-07
931,2.4280607e-06
932,2.343402e-09
933,4.3389584e-11
934,6.1887e-08
935,9.711001e-07
936,0.99999976
937,5.5937508e-06
938,6.295724e-06
939,7.1072895e-06
940,7.4984e-09
941,5.807079e-10
942,1.1479067e-06
943,6.0164703e-06
944,0.9999995
945,2.031787e-05
946,2.8365886e-05
947,0.00013636153
948,5.9302177e-09
949,4.655951e-09
950,6.586221e-07
951,4.415086e-05
952,0.99999964
953,1.4550984e-05
954,1.7246188e-05
955,4.3708893e-05
956,4.5499875e-09
957,2.1530737e-09
958,9.599934e-07
959,2.2886523e-05
960,0.9999993
961,1.4550984e-05
962,1.7246188e-05
963,4.3708893e-05
964,4.5499875e-09
965,2.1530737e-09
966,9.599934e-07
967,2.2886523e-05
968,0.9999993
969,1.4550984e-05
970,1.7246188e-05
971,4.3708893e-05
972,4.5499875e-09
973,2.1530737e-09
974,9.599934e-07
975,2.2886523e-05
976,0.9999993
977,1.4550984e-05
978,1.7246188e-05
979,4.3708893e-05
980,4.5499875e-09
981,2.1530737e-09
982,9.599934e-07
983,2.2886523e-05
984,0.9999993
985,1.4550984e-05
986,1.7246188e-05
987,4.3708893e-05
988,4.5499875e-09
989,2.1530737e-09
990,9.599934e-07
991,2.2886523e-05
992,0.9999993
993,1.4550984e-05
994,1.7246188e-05
995,4.3708893e-05
996,4.5499875e-09
997,2.1530737e-09
998,9.599934e-07
999,2.2886523e-05
1000,0.9999993
1001,1.4550984e-05
1002,1.7246188e-05
1003,4.3708893e-05
1004,4.5499875e-09
1005,2.1530737e-09
1006,9.599934e-07
1007,2.2886523e-05
1008,0.9999993
1009,1.4550984e-05
1010,1.7246188e-05
1011,4.3708893e-05
1012,4.5499875e-09
1013,2.1530737e-09
1014,9.599934e-07
1015,2.2886523e-05
1016,0.9999993
1017,1.4550984e-05
1018,1.7246188e-05
1019,4.3708893e-05
1020,4.5499875e-09
1021,2.1530737e-09
1022,9.599934e-07
1023,2.2886523e-05
1024,0.9999993
1025,8.341238e-08
1026,5.9409192e-08
1027,4.2888894e-07
1028,5.999935e-10
1029,1.207531e-11
1030,1.7610464e-08
1031,1.443648e-07
1032,0.99999416
1033,8.40122e-06
1034,9.908364e-06
1035,3.2246906e-05
1036,1.268448e-09
1037,6.004678e-09
1038,4.5780525e-06
1039,1.1756312e-05
1040,0.99999905
1041,5.3079686e-05
1042,0.0001185682
1043,0.00043842613
1044,2.0410774e-08
1045,8.812721e-09
1046,8.50761e-07
1047,0.0001470754
1048,0.99999964
1049,2.4490762e-07
1050,1.2129834e-07
1051,1.084283e-06
1052,1.1669693e-10
1053,2.7135941e-11
1054,1.8508791e-07
1055,3.0234324e-07
1056,0.99999917
1057,1.0837331e-08
1058,2.8171034e-08
1059,1.3162511e-08
1060,3.520598e-11
1061,9.136453e-12
1062,7.358225e-08
1063,1.4350533e-08
1064,0.999998
1065,1.6229857e-05
1066,4.540676e-06
1067,6.92151e-05
1068,2.0666255e-09
1069,1.089274e-09
1070,4.0808376e-07
1071,1.755992e-05
1072,0.99999475
1073,3.587971e-07
1074,4.0400585e-07
1075,6.330912e-07
1076,8.674533e-10
1077,4.1976111e-10
1078,0.0057013454
1079,4.6009424e-07
1080,1.0
1081,6.308092e-05
1082,4.2686203e-05
1083,5.710574e-05
1084,3.5753815e-09
1085,6.353925e-09
1086,1.1644318e-05
1087,5.5646626e-05
1088,1.0
1089,2.152771e-05
1090,3.1951935e-05
1091,9.757015e-05
1092,3.4194185e-09
1093,6.2554997e-09
1094,1.3823318e-06
1095,3.702849e-05
1096,1.0
1097,2.9503744e-07
1098,1.5680219e-07
1099,8.080595e-07
1100,2.6405609e-11
1101,1.3248867e-10
1102,2.3366727e-08
1103,2.6516764e-07
1104,0.9999995
1105,4.530432e-05
1106,0.00011598779
1107,0.00028436474
1108,5.7388178e-08
1109,6.047605e-07
1110,8.2218285e-06
1111,0.000112222006
1112,0.99999154
1113,9.620958e-09
1114,1.116338e-08
1115,9.3619526e-08
1116,7.239381e-12
1117,9.934977e-13
1118,2.6141134e-07
1119,1.9902851e-08
1120,0.9999995
1121,1.4550984e-05
1122,1.7246188e-05
1123,4.3708893e-05
1124,4.5499875e-09
1125,2.1530737e-09
1126,9.599934e-07
1127,2.2886523e-05
1128,0.9999993
1129,1.4550984e-05
1130,1.7246188e-05
1131,4.3708893e-05
1132,4.5499875e-09
1133,2.1530737e-09
1134,9.599934e-07
1135,2.2886523e-05
1136,0.9999993
1137,2.7185982e-07
1138,1.5491806e-07
1139,8.195058e-07
1140,9.880657e-11
1141,2.6898792e-11
1142,2.3558114e-06
1143,3.2361245e-07
1144,0.9999969
1145,1.4550984e-05
1146,1.7246188e-05
1147,4.3708893e-05
1148,4.5499875e-09
1149,2.1530737e-09
1150,9.599934e-07
1151,2.2886523e-05
1152,0.9999993
1153,4.6140153e-06
1154,3.3930219e-06
1155,1.5269925e-05
1156,6.012915e-10
1157,2.9852982e-09
1158,3.475197e-07
1159,5.565204e-06
1160,0.99999917
1161,5.1151596e-07
1162,6.453586e-07
1163,2.0141742e-06
1164,3.4873424e-11
1165,2.0949531e-10
1166,1.246118e-06
1167,7.150905e-07
1168,0.9999999
1169,1.271933e-07
1170,2.2264904e-07
1171,1.4571815e-07
1172,2.0195733e-08
1173,9.672214e-10
1174,0.11259965
1175,1.2607704e-07
1176,1.0
1177,2.1390226e-08
1178,2.7481578e-08
1179,2.89666e-08
1180,9.840568e-09
1181,4.3257395e-10
1182,1.6931559e-06
1183,2.6530747e-08
1184,1.0
1185,1.4550984e-05
1186,1.7246188e-05
1187,4.3708893e-05
1188,4.5499875e-09
1189,2.1530737e-09
1190,9.599934e-07
1191,2.2886523e-05
1192,0.9999993
1193,2.3205197e-07
1194,6.790879e-08
1195,3.7355028e-07
1196,1.9405993e-10
1197,2.4820693e-10
1198,1.0203894e-06
1199,1.4292696e-07
1200,1.0
1201,0.00092510367
1202,0.00045870102
1203,0.0038884934
1204,6.0053946e-05
1205,9.971772e-06
1206,5.864229e-08
1207,0.0011169253
1208,0.9999987
1209,4.3283912e-06
1210,3.907704e-06
1211,1.2070815e-05
1212,1.3037176e-09
1213,1.1467847e-09
1214,0.00012171725
1215,7.097854e-06
1216,0.9999999
1217,1.6398767e-08
1218,9.313097e-09
1219,9.413917e-08
1220,1.7732519e-11
1221,2.6086624e-11
1222,2.3439485e-08
1223,2.4531172e-08
1224,0.9999925
1225,2.6247774e-08
1226,2.8176192e-08
1227,1.102872e-07
1228,1.6090874e-09
1229,3.5394503e-11
1230,2.774239e-05
1231,4.5695927e-08
1232,0.99999964
1233,3.0870245e-07
1234,3.2758075e-07
1235,2.3653297e-06
1236,1.3474625e-08
1237,3.1414038e-09
1238,7.482282e-05
1239,6.7599086e-07
1240,0.9999995
1241,1.2386928e-10
1242,1.6208812e-10
1243,9.594766e-10
1244,5.8328906e-13
1245,5.667888e-13
1246,8.203278e-08
1247,2.363335e-10
1248,0.99998426
1249,2.4352204e-08
1250,2.3396248e-08
1251,9.4426355e-08
1252,4.4573023e-10
1253,1.3360236e-11
1254,1.1836104e-05
1255,4.2722007e-08
1256,0.99999845
1257,4.559986e-07
1258,5.075924e-07
1259,1.1075459e-06
1260,1.4766014e-09
1261,4.6489296e-10
1262,1.4722701e-05
1263,7.1664437e-07
1264,0.99999917
1265,1.5364258e-06
1266,1.928326e-06
1267,4.1927574e-06
1268,2.2315575e-08
1269,5.2165468e-09
1270,0.0004907376
1271,2.2022587e-06
1272,1.0
1273,5.4349834e-07
1274,1.3934646e-06
1275,6.3477587e-06
1276,7.033995e-10
1277,6.7644496e-10
1278,9.362075e-07
1279,1.4837852e-06
1280,0.9999999
1281,5.6802236e-07
1282,6.951031e-07
1283,1.9814975e-06
1284,1.5399009e-09
1285,9.030054e-10
1286,2.9794617e-05
1287,8.225493e-07
1288,0.9999994
1289,5.083777e-07
1290,1.5704254e-07
1291,6.8751683e-07
1292,1.9083073e-09
1293,2.7293507e-09
1294,3.1515432e-05
1295,3.683718e-07
1296,0.9999999
1297,2.4442341e-08
1298,4.110275e-08
1299,2.5741895e-07
1300,8.527803e-11
1301,7.24234e-11
1302,6.1453954e-07
1303,6.119096e-08
1304,0.9999988
1305,4.1282296e-05
1306,3.3103108e-05
1307,5.4872366e-05
1308,5.0075382e-08
1309,8.097396e-09
1310,4.1089097e-05
1311,5.8569476e-05
1312,1.0
1313,1.7900227e-10
1314,2.7643257e-10
1315,1.810333e-09
1316,9.348708e-13
1317,1.0146277e-13
1318,3.2786872e-06
1319,4.7919396e-10
1320,0.99999857
1321,4.1590424e-06
1322,6.526648e-06
1323,4.6314282e-05
1324,1.6093168e-10
1325,1.8112758e-09
1326,9.422239e-07
1327,9.728877e-06
1328,0.99999976
1329,2.123065e-08
1330,2.0809132e-08
1331,3.270104e-08
1332,1.7914838e-11
