Id,WnvPresent
496,0.054368995
497,8.273583e-06
498,1.0359621e-06
499,7.510242e-06
500,3.061089e-11
501,3.7245138e-10
502,1.4588682e-07
503,5.520426e-06
504,0.9893967
505,7.89213e-08
506,4.0538282e-08
507,4.1171495e-07
508,2.257084e-11
509,3.3830712e-12
510,3.4985719e-09
511,8.351458e-08
512,0.99938023
513,5.524831e-09
514,7.2681976e-09
515,5.9713363e-07
516,5.0965894e-13
517,2.1165795e-12
518,1.2344897e-10
519,2.0240776e-08
520,0.9650755
521,2.3046093e-08
522,1.18839925e-08
523,2.3950388e-08
524,4.1448892e-13
525,4.5900306e-13
526,6.8035555e-09
527,1.9132722e-08
528,0.8312271
529,2.1343793e-07
530,1.6449077e-08
531,3.1851266e-07
532,1.0344865e-11
533,1.4044202e-11
534,2.3268645e-09
535,7.5766835e-08
536,0.99968636
537,8.105371e-12
538,3.328399e-12
539,1.432667e-10
540,1.3376317e-16
541,1.3241885e-15
542,1.6513872e-11
543,8.222169e-12
544,0.02104305
545,1.8303148e-12
546,6.842013e-12
547,2.6560273e-11
548,7.489597e-16
549,1.2773422e-15
550,1.01971125e-08
551,4.827179e-12
552,0.37010816
553,1.9184048e-07
554,1.1150613e-08
555,1.9811297e-07
556,2.8021072e-13
557,1.604292e-12
558,1.8638346e-09
559,7.504412e-08
560,0.9981018
561,1.9031302e-10
562,1.15914736e-10
563,5.89945e-10
564,1.3908613e-12
565,7.465263e-13
566,1.4256296e-09
567,2.5771557e-10
568,0.010033643
569,6.5597623e-12
570,1.6078547e-12
571,1.9066035e-10
572,3.9215108e-17
573,3.6142933e-16
574,2.4811342e-12
575,7.42103e-12
576,0.78773123
577,1.2057236e-06
578,7.9486604e-08
579,8.4969474e-07
580,5.9958166e-10
581,9.485764e-11
582,3.4916042e-07
583,3.3740506e-07
584,0.8618766
585,4.4677076e-08
586,1.5484046e-08
587,1.5395851e-07
588,1.7023323e-12
589,3.5304947e-12
590,1.6323075e-10
591,4.7239368e-08
592,0.37440678
593,8.272814e-10
594,3.1812702e-10
595,2.843901e-09
596,3.650631e-13
597,1.3514802e-12
598,5.402589e-11
599,6.9817857e-10
600,0.9942061
601,1.1278711e-07
602,8.559179e-09
603,6.4164155e-08
604,3.2358098e-13
605,1.3254617e-12
606,3.3334802e-09
607,3.7259383e-08
608,0.9481249
609,8.5951823e-10
610,5.4177196e-10
611,3.0057997e-08
612,2.080395e-14
613,8.6583986e-14
614,8.442037e-09
615,2.0346087e-09
616,0.011132156
617,3.8785704e-08
618,4.431959e-08
619,1.0889099e-06
620,9.929957e-13
621,2.208535e-12
622,3.830573e-10
623,1.1026743e-07
624,0.7787604
625,1.2804788e-08
626,6.7860593e-09
627,6.429009e-08
628,4.686537e-13
629,5.5556753e-13
630,4.5731763e-08
631,1.4990572e-08
632,0.8959472
633,4.1305425e-06
634,4.4088412e-07
635,4.320051e-07
636,1.3674575e-09
637,5.705004e-09
638,2.6405805e-06
639,7.680944e-07
640,0.99197644
641,1.2351523e-09
642,7.023699e-10
643,7.8118685e-09
644,1.12528336e-14
645,3.3639253e-14
646,9.634763e-10
647,1.7099822e-09
648,0.93314743
649,3.6268427e-06
650,6.560265e-06
651,3.9483443e-06
652,1.9433127e-08
653,8.354596e-08
654,1.6346514e-05
655,3.935488e-06
656,0.6139042
657,3.4150395e-12
658,1.5050304e-12
659,8.754306e-12
660,3.0153786e-15
661,2.2008783e-15
662,3.5555425e-10
663,2.2495358e-12
664,0.9998222
665,1.849704e-07
666,1.5462375e-07
667,3.35143e-06
668,2.0460675e-11
669,1.5735392e-11
670,4.6379496e-09
671,3.6268182e-07
672,0.72255164
673,2.283987e-10
674,3.2631475e-10
675,8.216976e-09
676,5.8436638e-15
677,1.2977723e-14
678,7.736328e-11
679,8.200673e-10
680,0.5701478
681,3.1077899e-10
682,1.3039209e-10
683,4.0607446e-09
684,1.2033826e-12
685,3.5019982e-12
686,9.169843e-10
687,4.0614634e-10
688,0.804095
689,1.0610941e-13
690,3.8204737e-14
691,4.710276e-13
692,7.344479e-17
693,1.4146975e-16
694,3.1498798e-10
695,7.241666e-14
696,0.99939275
697,1.5043181e-09
698,1.1716177e-09
699,1.9794804e-08
700,5.7458785e-13
701,1.4623907e-13
702,7.0961904e-12
703,2.7993352e-09
704,0.21750154
705,5.027931e-09
706,1.2556948e-09
707,6.515235e-08
708,1.1224908e-13
709,5.5616627e-14
710,2.5360216e-09
711,6.785878e-09
712,0.72025
713,1.2259313e-08
714,2.4559765e-09
715,1.6580492e-08
716,1.6323882e-14
717,4.1915324e-13
718,1.2305669e-09
719,1.0494369e-08
720,0.928785
721,1.6208952e-08
722,6.250574e-09
723,2.4569226e-07
724,9.619172e-14
725,9.49687e-13
726,1.11328715e-11
727,2.0298149e-08
728,0.6855824
729,9.519272e-08
730,1.5529771e-08
731,6.8501544e-07
732,1.3704582e-12
733,5.580604e-12
734,1.4493179e-09
735,8.132487e-08
736,0.97900724
737,2.4662253e-08
738,1.8801494e-08
739,2.79464e-07
740,2.6771552e-11
741,7.2753427e-12
742,4.552851e-07
743,3.396669e-08
744,0.54655373
745,3.6391828e-08
746,8.346917e-09
747,1.506378e-07
748,2.1728977e-12
749,1.179405e-12
750,5.9380394e-09
751,3.4639328e-08
752,0.69331133
753,8.3121865e-09
754,3.816085e-09
755,1.7486227e-07
756,1.3703536e-12
757,2.8465503e-12
758,2.888157e-09
759,1.6804439e-08
760,0.2776282
761,5.3223363e-09
762,1.8860675e-09
763,2.0186453e-08
764,2.8339427e-13
765,4.5485203e-13
766,5.920077e-10
767,4.919428e-09
768,0.39944252
769,8.47108e-07
770,2.474153e-07
771,3.6747358e-06
772,1.7960066e-11
773,1.59395e-11
774,4.6489497e-09
775,1.045203e-06
776,0.868844
777,1.2766891e-08
778,7.593796e-09
779,3.3396526e-07
780,3.5851598e-13
781,6.713987e-13
782,1.5451761e-09
783,2.1125544e-08
784,0.80909586
785,7.236454e-12
786,2.340236e-12
787,1.3925776e-10
788,1.1725615e-16
789,2.498539e-16
790,3.8266494e-11
791,9.585903e-12
792,0.4803413
793,4.650679e-09
794,6.935345e-10
795,9.042261e-09
796,7.9563314e-13
797,5.4695974e-12
798,7.525813e-08
799,3.1454508e-09
800,0.68749636
801,3.5934442e-09
802,1.0636331e-09
803,1.8852989e-08
804,1.1656461e-13
805,7.173698e-14
806,2.1666796e-10
807,3.6297814e-09
808,0.020687966
809,1.0819429e-07
810,6.044459e-09
811,1.285827e-07
812,3.2572724e-13
813,1.090403e-12
814,9.1078756e-10
815,7.683151e-08
816,0.9159749
817,2.1542948e-05
818,5.971724e-07
819,1.1648216e-05
820,5.574907e-10
821,2.4125185e-10
822,3.9726686e-08
823,4.0646632e-06
824,0.99934155
825,8.396753e-09
826,1.3611134e-09
827,7.523987e-09
828,2.0046661e-13
829,6.846421e-13
830,2.2834046e-09
831,3.2672782e-09
832,0.6086058
833,1.5996332e-07
834,6.5899854e-08
835,1.9737442e-06
836,1.89105e-12
837,7.351659e-12
838,1.5602534e-09
839,3.0305628e-07
840,0.95245385
841,6.777671e-11
842,2.3409025e-11
843,3.1229612e-09
844,7.249733e-15
845,7.40305e-15
846,1.1899374e-11
847,9.521547e-11
848,0.9983827
849,2.1374811e-08
850,6.02987e-09
851,8.895879e-09
852,6.341284e-13
853,3.7432904e-12
854,8.945487e-06
855,1.090811e-08
856,0.9999931
857,7.304954e-10
858,4.8564472e-11
859,1.2455967e-10
860,3.2722918e-13
861,3.912357e-14
862,1.4835128e-08
863,1.4040219e-10
864,0.9981192
865,4.2123992e-11
866,5.110346e-12
867,5.1244724e-11
868,1.2485095e-15
869,1.3491988e-15
870,2.987736e-13
871,2.259802e-11
872,0.69192904
873,1.7986473e-10
874,1.7143892e-11
875,1.1050925e-09
876,4.6121677e-15
877,1.0453683e-14
878,2.905387e-11
879,1.0395367e-10
880,0.98892516
881,2.7669278e-09
882,1.2615811e-09
883,1.663269e-08
884,7.4003005e-14
885,3.3376073e-14
886,2.252855e-08
887,2.9108869e-09
888,0.9684425
889,1.5640389e-07
890,4.5817067e-08
891,1.5123288e-06
892,4.7530387e-12
893,8.282895e-12
894,8.337576e-09
895,2.2740987e-07
896,0.9769249
897,1.3349914e-08
898,9.86451e-09
899,2.9448364e-07
900,3.3729668e-13
901,2.1190393e-12
902,1.8321478e-09
903,3.0079622e-08
904,0.45088887
905,1.231766e-06
906,6.0646886e-07
907,1.4127235e-06
908,2.9544436e-09
909,9.433289e-09
910,4.9977143e-06
911,1.0046559e-06
912,0.95408714
913,8.6696866e-10
914,2.1501835e-10
915,9.530163e-10
916,3.9648693e-13
917,6.432428e-13
918,1.8319586e-06
919,4.1186918e-10
920,0.68577945
921,3.9348316e-07
922,2.4121374e-07
923,4.3707632e-06
924,1.1793651e-11
925,1.0186057e-11
926,3.702772e-08
927,5.20653e-07
928,0.9961541
929,1.5195151e-07
930,7.059983e-08
931,1.4895044e-06
932,1.8106755e-12
933,6.111421e-12
934,7.257908e-08
935,2.3787526e-07
936,0.70597684
937,1.2222409e-06
938,5.670698e-07
939,5.9301183e-06
940,2.5876806e-11
941,8.290834e-11
942,1.7254767e-08
943,1.3975557e-06
944,0.990094
945,3.286158e-07
946,4.2610758e-08
947,2.9221732e-07
948,7.756877e-12
949,8.39016e-12
950,4.8347903e-08
951,1.7424718e-07
952,0.985657
953,4.2288184e-06
954,1.5963445e-06
955,2.2702232e-05
956,9.2588194e-11
957,7.180965e-11
958,5.3146394e-08
959,5.084343e-06
960,0.98194224
961,4.2288184e-06
962,1.5963445e-06
963,2.2702232e-05
964,9.2588194e-11
965,7.180965e-11
966,5.3146394e-08
967,5.084343e-06
968,0.98194224
969,4.2288184e-06
970,1.5963445e-06
971,2.2702232e-05
972,9.2588194e-11
973,7.180965e-11
974,5.3146394e-08
975,5.084343e-06
976,0.98194224
977,4.2288184e-06
978,1.5963445e-06
979,2.2702232e-05
980,9.2588194e-11
981,7.180965e-11
982,5.3146394e-08
983,5.084343e-06
984,0.98194224
985,4.2288184e-06
986,1.5963445e-06
987,2.2702232e-05
988,9.2588194e-11
989,7.180965e-11
990,5.3146394e-08
991,5.084343e-06
992,0.98194224
993,4.2288184e-06
994,1.5963445e-06
995,2.2702232e-05
996,9.2588194e-11
997,7.180965e-11
998,5.3146394e-08
999,5.084343e-06
1000,0.98194224
1001,4.2288184e-06
1002,1.5963445e-06
1003,2.2702232e-05
1004,9.2588194e-11
1005,7.180965e-11
1006,5.3146394e-08
1007,5.084343e-06
1008,0.98194224
1009,4.2288184e-06
1010,1.5963445e-06
1011,2.2702232e-05
1012,9.2588194e-11
1013,7.180965e-11
1014,5.3146394e-08
1015,5.084343e-06
1016,0.98194224
1017,4.2288184e-06
1018,1.5963445e-06
1019,2.2702232e-05
1020,9.2588194e-11
1021,7.180965e-11
1022,5.3146394e-08
1023,5.084343e-06
1024,0.98194224
1025,2.3811123e-10
1026,1.8476123e-10
1027,1.0491387e-08
1028,2.9747072e-14
1029,1.0790045e-14
1030,8.53213e-11
1031,6.5475314e-10
1032,0.99307513
1033,1.8387082e-05
1034,1.1036669e-06
1035,6.843031e-06
1036,2.4215588e-10
1037,2.1983583e-10
1038,5.309745e-08
1039,5.5929613e-06
1040,0.99094373
1041,4.4435105e-06
1042,3.357444e-06
1043,4.7773177e-05
1044,1.823706e-10
1045,4.791848e-10
1046,3.3686853e-09
1047,6.4821725e-06
1048,0.9670332
1049,2.2726388e-08
1050,5.0997313e-09
1051,2.1008721e-07
1052,9.413552e-13
1053,9.537532e-13
1054,1.614271e-08
1055,3.6068844e-08
1056,0.55374134
1057,6.522499e-11
1058,8.8658365e-11
1059,1.6914857e-09
1060,3.8249924e-15
1061,3.6220538e-14
1062,1.898532e-11
1063,2.0436074e-10
1064,0.81081545
1065,1.7829343e-07
1066,2.3757753e-08
1067,1.2755655e-06
1068,1.6713377e-11
1069,2.2012859e-11
1070,8.985474e-09
1071,1.5172563e-07
1072,0.24226372
1073,4.2044563e-09
1074,3.3818444e-09
1075,3.6100364e-08
1076,2.1084523e-12
1077,7.381081e-12
1078,4.815781e-06
1079,7.499887e-09
1080,0.9987658
1081,5.0921167e-06
1082,9.818427e-07
1083,4.8161573e-06
1084,3.9167312e-11
1085,1.6095071e-10
1086,2.4785408e-07
1087,3.5619512e-06
1088,0.9807928
1089,5.1398933e-07
1090,1.1249095e-07
1091,9.745393e-07
1092,4.8325406e-12
1093,1.8249928e-11
1094,8.0451573e-10
1095,2.6443402e-07
1096,0.9980019
1097,1.7099701e-08
1098,1.4186211e-08
1099,3.2640095e-08
1100,4.4105644e-12
1101,2.550658e-12
1102,1.4376441e-07
1103,2.4426821e-08
1104,0.8090212
1105,1.2386489e-06
1106,7.4790836e-07
1107,8.009587e-05
1108,1.4236534e-10
1109,3.712039e-10
1110,4.7058766e-09
1111,3.0899218e-06
1112,0.94511646
1113,1.25935795e-08
1114,2.354558e-09
1115,4.0881716e-08
1116,4.89837e-13
1117,2.0023974e-12
1118,5.7911542e-09
1119,8.19433e-09
1120,0.2916802
1121,4.2288184e-06
1122,1.5963445e-06
1123,2.2702232e-05
1124,9.2588194e-11
1125,7.180965e-11
1126,5.3146394e-08
1127,5.084343e-06
1128,0.98194224
1129,4.2288184e-06
1130,1.5963445e-06
1131,2.2702232e-05
1132,9.2588194e-11
1133,7.180965e-11
1134,5.3146394e-08
1135,5.084343e-06
1136,0.98194224
1137,2.275629e-06
1138,2.7487613e-07
1139,6.0019834e-06
1140,1.3063903e-10
1141,3.7115008e-10
1142,3.6065864e-09
1143,1.896396e-06
1144,0.9588367
1145,4.2288184e-06
1146,1.5963445e-06
1147,2.2702232e-05
1148,9.2588194e-11
1149,7.180965e-11
1150,5.3146394e-08
1151,5.084343e-06
1152,0.98194224
1153,1.0529963e-07
1154,1.233399e-08
1155,1.4333702e-07
1156,3.7000096e-13
1157,4.9854665e-12
1158,2.459944e-08
1159,5.9022916e-08
1160,0.9851763
1161,1.2267136e-10
1162,1.471377e-10
1163,7.0519857e-09
1164,3.982434e-15
1165,2.5271978e-14
1166,1.1008949e-10
1167,3.5387435e-10
1168,0.8215888
1169,1.2742414e-06
1170,5.7271114e-07
1171,2.495395e-06
1172,1.3592182e-07
1173,4.166028e-09
1174,7.644547e-06
1175,1.1061253e-06
1176,0.99999094
1177,1.752729e-12
1178,7.2529493e-13
1179,1.7254313e-11
1180,1.7579962e-15
1181,4.732214e-16
1182,4.9099253e-07
1183,1.9357916e-12
1184,0.9993
1185,4.2288184e-06
1186,1.5963445e-06
1187,2.2702232e-05
1188,9.2588194e-11
1189,7.180965e-11
1190,5.3146394e-08
1191,5.084343e-06
1192,0.98194224
1193,3.4734867e-08
1194,5.234827e-09
1195,5.30428e-08
1196,1.9481066e-09
1197,4.743027e-10
1198,2.1510429e-08
1199,1.6828624e-08
1200,0.9980742
1201,4.2570854e-09
1202,3.750507e-09
1203,8.6998256e-08
1204,1.7237866e-11
1205,1.2316644e-11
1206,9.622082e-06
1207,7.6904785e-09
1208,0.988089
1209,3.4958266e-06
1210,6.6732184e-07
1211,1.5852145e-05
1212,9.7742085e-11
1213,4.78175e-10
1214,6.7973818e-09
1215,3.0232877e-06
1216,0.9999393
1217,2.908532e-10
1218,2.7839933e-10
1219,2.0300888e-09
1220,2.529807e-14
1221,2.8739354e-13
1222,6.584736e-11
1223,3.7982414e-10
1224,0.9990307
1225,1.3498695e-07
1226,6.7533946e-08
1227,3.6465804e-06
1228,3.7455993e-11
1229,1.0024622e-10
1230,1.1065177e-10
1231,2.2028416e-07
1232,0.99985147
1233,6.1060966e-08
1234,4.595289e-08
1235,6.6364225e-07
1236,2.6906592e-11
1237,1.3574805e-10
1238,2.1565352e-12
1239,7.523015e-08
1240,0.99639696
1241,1.5157465e-09
1242,3.9500053e-10
1243,9.8847375e-09
1244,9.45939e-14
1245,9.728366e-14
1246,1.2025182e-11
1247,1.2063006e-09
1248,0.950616
1249,1.8623787e-08
1250,1.4598948e-08
1251,9.591994e-08
1252,2.229813e-12
1253,3.8185475e-12
1254,3.141528e-10
1255,1.9520538e-08
1256,0.99872404
1257,9.976478e-11
1258,1.0942816e-10
1259,3.640471e-10
1260,2.8122294e-15
1261,2.3291544e-14
1262,4.9126533e-11
1263,1.3346974e-10
1264,0.99731356
1265,8.951407e-11
1266,5.75392e-12
1267,9.796026e-11
1268,4.9157553e-15
1269,5.244145e-15
1270,8.2345745e-14
1271,3.451845e-11
1272,0.99619186
1273,1.7704597e-08
1274,2.5625958e-08
1275,2.798459e-07
1276,5.600979e-13
1277,4.783752e-12
1278,4.1080375e-10
1279,3.3791768e-08
1280,0.9998958
1281,4.150093e-07
1282,7.0745745e-07
1283,3.2783403e-06
1284,3.7510398e-11
1285,1.4357857e-10
1286,1.8470434e-08
1287,9.716791e-07
1288,0.9998841
1289,9.985417e-09
1290,1.964532e-09
1291,2.1266638e-08
1292,1.1767754e-13
1293,2.3404993e-12
1294,5.339329e-12
1295,8.546439e-09
1296,0.9915417
1297,9.851498e-09
1298,9.120849e-09
1299,7.8804426e-08
1300,2.6184553e-13
1301,1.2098058e-12
1302,2.0545399e-09
1303,1.2392991e-08
1304,0.99497026
1305,9.033444e-06
1306,2.9718042e-06
1307,2.2169665e-05
1308,4.235402e-10
1309,2.0784847e-09
1310,7.316545e-09
1311,6.4058718e-06
1312,0.993331
1313,2.8167993e-10
1314,1.9786857e-10
1315,2.7612022e-09
1316,1.2665011e-14
1317,1.5201441e-13
1318,7.731235e-12
1319,2.919849e-10
1320,0.9993812
1321,1.7170856e-06
1322,2.3990538e-07
